t,x_cubeOne(t),x_cubeTwo(t),v_cubeOne(t),v_cubeTwo(t),p_cubeOne(t),p_cubeTwo(t)
15.01344,-6.389738,-7.906224,-1.000223,-1.000223,-2.000447,-2.000447
15.01444,-6.390738,-7.907225,-1.000223,-1.000223,-2.000447,-2.000447
15.01544,-6.391738,-7.908225,-1.000223,-1.000223,-2.000447,-2.000447
15.01644,-6.392739,-7.909225,-1.000223,-1.000223,-2.000447,-2.000447
15.01744,-6.393739,-7.910226,-1.000223,-1.000223,-2.000447,-2.000447
15.01844,-6.39474,-7.911226,-1.000223,-1.000223,-2.000447,-2.000447
15.01944,-6.39574,-7.912227,-1.000223,-1.000223,-2.000447,-2.000447
15.02044,-6.39674,-7.913227,-1.000223,-1.000223,-2.000447,-2.000447
15.02144,-6.397741,-7.914227,-1.000223,-1.000223,-2.000447,-2.000447
15.02244,-6.398741,-7.915228,-1.000223,-1.000223,-2.000447,-2.000447
15.02344,-6.399742,-7.916228,-1.000223,-1.000223,-2.000447,-2.000447
15.02444,-6.400742,-7.917229,-1.000223,-1.000223,-2.000447,-2.000447
15.02544,-6.401742,-7.918229,-1.000223,-1.000223,-2.000447,-2.000447
15.02644,-6.402743,-7.91923,-1.000223,-1.000223,-2.000447,-2.000447
15.02744,-6.403743,-7.92023,-1.000223,-1.000223,-2.000447,-2.000447
15.02844,-6.404744,-7.92123,-1.000223,-1.000223,-2.000447,-2.000447
15.02944,-6.405744,-7.922231,-1.000223,-1.000223,-2.000447,-2.000447
15.03044,-6.406744,-7.923231,-1.000223,-1.000223,-2.000447,-2.000447
15.03144,-6.407745,-7.924232,-1.000223,-1.000223,-2.000447,-2.000447
15.03244,-6.408745,-7.925232,-1.000223,-1.000223,-2.000447,-2.000447
15.03345,-6.409746,-7.926232,-1.000223,-1.000223,-2.000447,-2.000447
15.03445,-6.410746,-7.927233,-1.000223,-1.000223,-2.000447,-2.000447
15.03545,-6.411747,-7.928233,-1.000223,-1.000223,-2.000447,-2.000447
15.03645,-6.412747,-7.929234,-1.000223,-1.000223,-2.000447,-2.000447
15.03745,-6.413747,-7.930234,-1.000223,-1.000223,-2.000447,-2.000447
15.03845,-6.414748,-7.931234,-1.000223,-1.000223,-2.000447,-2.000447
15.03945,-6.415748,-7.932235,-1.000223,-1.000223,-2.000447,-2.000447
15.04045,-6.416749,-7.933235,-1.000223,-1.000223,-2.000447,-2.000447
15.04145,-6.417749,-7.934236,-1.000223,-1.000223,-2.000447,-2.000447
15.04245,-6.418749,-7.935236,-1.000223,-1.000223,-2.000447,-2.000447
15.04345,-6.41975,-7.936236,-1.000223,-1.000223,-2.000447,-2.000447
15.04445,-6.42075,-7.937237,-1.000223,-1.000223,-2.000447,-2.000447
15.04545,-6.421751,-7.938237,-1.000223,-1.000223,-2.000447,-2.000447
15.04645,-6.422751,-7.939238,-1.000223,-1.000223,-2.000447,-2.000447
15.04745,-6.423751,-7.940238,-1.000223,-1.000223,-2.000447,-2.000447
15.04845,-6.424752,-7.941238,-1.000223,-1.000223,-2.000447,-2.000447
15.04945,-6.425752,-7.942239,-1.000223,-1.000223,-2.000447,-2.000447
15.05045,-6.426753,-7.943239,-1.000223,-1.000223,-2.000447,-2.000447
15.05145,-6.427753,-7.94424,-1.000223,-1.000223,-2.000447,-2.000447
15.05245,-6.428753,-7.94524,-1.000223,-1.000223,-2.000447,-2.000447
15.05345,-6.429754,-7.94624,-1.000223,-1.000223,-2.000447,-2.000447
15.05445,-6.430754,-7.947241,-1.000223,-1.000223,-2.000447,-2.000447
15.05545,-6.431755,-7.948241,-1.000223,-1.000223,-2.000447,-2.000447
15.05645,-6.432755,-7.949242,-1.000223,-1.000223,-2.000447,-2.000447
15.05746,-6.433755,-7.950242,-1.000223,-1.000223,-2.000447,-2.000447
15.05846,-6.434756,-7.951242,-1.000223,-1.000223,-2.000447,-2.000447
15.05946,-6.435756,-7.952243,-1.000223,-1.000223,-2.000447,-2.000447
15.06046,-6.436757,-7.953243,-1.000223,-1.000223,-2.000447,-2.000447
15.06146,-6.437757,-7.954244,-1.000223,-1.000223,-2.000447,-2.000447
15.06246,-6.438757,-7.955244,-1.000223,-1.000223,-2.000447,-2.000447
15.06346,-6.439757,-7.956244,-1.000223,-1.000223,-2.000447,-2.000447
15.06446,-6.440758,-7.957245,-1.000223,-1.000223,-2.000447,-2.000447
15.06546,-6.441758,-7.958245,-1.000223,-1.000223,-2.000447,-2.000447
15.06646,-6.442759,-7.959246,-1.000223,-1.000223,-2.000447,-2.000447
15.06746,-6.443759,-7.960246,-1.000223,-1.000223,-2.000447,-2.000447
15.06846,-6.444759,-7.961246,-1.000223,-1.000223,-2.000447,-2.000447
15.06946,-6.44576,-7.962247,-1.000223,-1.000223,-2.000447,-2.000447
15.07046,-6.44676,-7.963247,-1.000223,-1.000223,-2.000447,-2.000447
15.07146,-6.447761,-7.964248,-1.000223,-1.000223,-2.000447,-2.000447
15.07246,-6.448761,-7.965248,-1.000223,-1.000223,-2.000447,-2.000447
15.07346,-6.449761,-7.966249,-1.000223,-1.000223,-2.000447,-2.000447
15.07446,-6.450762,-7.967249,-1.000223,-1.000223,-2.000447,-2.000447
15.07546,-6.451762,-7.968249,-1.000223,-1.000223,-2.000447,-2.000447
15.07646,-6.452763,-7.96925,-1.000223,-1.000223,-2.000447,-2.000447
15.07746,-6.453763,-7.97025,-1.000223,-1.000223,-2.000447,-2.000447
15.07846,-6.454763,-7.971251,-1.000223,-1.000223,-2.000447,-2.000447
15.07946,-6.455764,-7.972251,-1.000223,-1.000223,-2.000447,-2.000447
15.08046,-6.456764,-7.973251,-1.000223,-1.000223,-2.000447,-2.000447
15.08146,-6.457765,-7.974252,-1.000223,-1.000223,-2.000447,-2.000447
15.08247,-6.458765,-7.975252,-1.000223,-1.000223,-2.000447,-2.000447
15.08347,-6.459765,-7.976253,-1.000223,-1.000223,-2.000447,-2.000447
15.08447,-6.460766,-7.977253,-1.000223,-1.000223,-2.000447,-2.000447
15.08547,-6.461766,-7.978253,-1.000223,-1.000223,-2.000447,-2.000447
15.08647,-6.462767,-7.979254,-1.000223,-1.000223,-2.000447,-2.000447
15.08747,-6.463767,-7.980254,-1.000223,-1.000223,-2.000447,-2.000447
15.08847,-6.464767,-7.981255,-1.000223,-1.000223,-2.000447,-2.000447
15.08947,-6.465768,-7.982255,-1.000223,-1.000223,-2.000447,-2.000447
15.09047,-6.466768,-7.983255,-1.000223,-1.000223,-2.000447,-2.000447
15.09147,-6.467769,-7.984256,-1.000223,-1.000223,-2.000447,-2.000447
15.09247,-6.468769,-7.985256,-1.000223,-1.000223,-2.000447,-2.000447
15.09347,-6.469769,-7.986257,-1.000223,-1.000223,-2.000447,-2.000447
15.09447,-6.47077,-7.987257,-1.000223,-1.000223,-2.000447,-2.000447
15.09547,-6.47177,-7.988257,-1.000223,-1.000223,-2.000447,-2.000447
15.09647,-6.472771,-7.989258,-1.000223,-1.000223,-2.000447,-2.000447
15.09747,-6.473771,-7.990258,-1.000223,-1.000223,-2.000447,-2.000447
15.09847,-6.474771,-7.991259,-1.000223,-1.000223,-2.000447,-2.000447
15.09947,-6.475772,-7.992259,-1.000223,-1.000223,-2.000447,-2.000447
15.10047,-6.476772,-7.993259,-1.000223,-1.000223,-2.000447,-2.000447
15.10147,-6.477773,-7.99426,-1.000223,-1.000223,-2.000447,-2.000447
15.10247,-6.478773,-7.99526,-1.000223,-1.000223,-2.000447,-2.000447
15.10347,-6.479774,-7.996261,-1.000223,-1.000223,-2.000447,-2.000447
15.10447,-6.480774,-7.997261,-1.000223,-1.000223,-2.000447,-2.000447
15.10547,-6.481774,-7.998261,-1.000223,-1.000223,-2.000447,-2.000447
15.10647,-6.482775,-7.999262,-1.000223,-1.000223,-2.000447,-2.000447
15.10748,-6.483775,-8.000262,-1.000223,-1.000223,-2.000447,-2.000447
15.10848,-6.484776,-8.001263,-1.000223,-1.000223,-2.000447,-2.000447
15.10948,-6.485776,-8.002263,-1.000223,-1.000223,-2.000447,-2.000447
15.11048,-6.486776,-8.003263,-1.000223,-1.000223,-2.000447,-2.000447
15.11148,-6.487777,-8.004264,-1.000223,-1.000223,-2.000447,-2.000447
15.11248,-6.488777,-8.005264,-1.000223,-1.000223,-2.000447,-2.000447
15.11348,-6.489778,-8.006265,-1.000223,-1.000223,-2.000447,-2.000447
15.11448,-6.490778,-8.007265,-1.000223,-1.000223,-2.000447,-2.000447
15.11548,-6.491778,-8.008265,-1.000223,-1.000223,-2.000447,-2.000447
15.11648,-6.492779,-8.009266,-1.000223,-1.000223,-2.000447,-2.000447
15.11748,-6.493779,-8.010266,-1.000223,-1.000223,-2.000447,-2.000447
15.11848,-6.49478,-8.011267,-1.000223,-1.000223,-2.000447,-2.000447
15.11948,-6.49578,-8.012267,-1.000223,-1.000223,-2.000447,-2.000447
15.12048,-6.49678,-8.013268,-1.000223,-1.000223,-2.000447,-2.000447
15.12148,-6.497781,-8.014268,-1.000223,-1.000223,-2.000447,-2.000447
15.12248,-6.498781,-8.015268,-1.000223,-1.000223,-2.000447,-2.000447
15.12348,-6.499782,-8.016269,-1.000223,-1.000223,-2.000447,-2.000447
15.12448,-6.500782,-8.017269,-1.000223,-1.000223,-2.000447,-2.000447
15.12548,-6.501782,-8.01827,-1.000223,-1.000223,-2.000447,-2.000447
15.12648,-6.502783,-8.01927,-1.000223,-1.000223,-2.000447,-2.000447
15.12748,-6.503783,-8.02027,-1.000223,-1.000223,-2.000447,-2.000447
15.12848,-6.504784,-8.021271,-1.000223,-1.000223,-2.000447,-2.000447
15.12948,-6.505784,-8.022271,-1.000223,-1.000223,-2.000447,-2.000447
15.13048,-6.506784,-8.023272,-1.000223,-1.000223,-2.000447,-2.000447
15.13148,-6.507785,-8.024272,-1.000223,-1.000223,-2.000447,-2.000447
15.13249,-6.508785,-8.025272,-1.000223,-1.000223,-2.000447,-2.000447
15.13349,-6.509786,-8.026273,-1.000223,-1.000223,-2.000447,-2.000447
15.13449,-6.510786,-8.027273,-1.000223,-1.000223,-2.000447,-2.000447
15.13549,-6.511786,-8.028274,-1.000223,-1.000223,-2.000447,-2.000447
15.13649,-6.512787,-8.029274,-1.000223,-1.000223,-2.000447,-2.000447
15.13749,-6.513787,-8.030274,-1.000223,-1.000223,-2.000447,-2.000447
15.13849,-6.514788,-8.031275,-1.000223,-1.000223,-2.000447,-2.000447
15.13949,-6.515788,-8.032275,-1.000223,-1.000223,-2.000447,-2.000447
15.14049,-6.516788,-8.033276,-1.000223,-1.000223,-2.000447,-2.000447
15.14149,-6.517789,-8.034276,-1.000223,-1.000223,-2.000447,-2.000447
15.14249,-6.518789,-8.035276,-1.000223,-1.000223,-2.000447,-2.000447
15.14349,-6.51979,-8.036277,-1.000223,-1.000223,-2.000447,-2.000447
15.14449,-6.52079,-8.037277,-1.000223,-1.000223,-2.000447,-2.000447
15.14549,-6.521791,-8.038278,-1.000223,-1.000223,-2.000447,-2.000447
15.14649,-6.522791,-8.039278,-1.000223,-1.000223,-2.000447,-2.000447
15.14749,-6.523791,-8.040278,-1.000223,-1.000223,-2.000447,-2.000447
15.14849,-6.524792,-8.041279,-1.000223,-1.000223,-2.000447,-2.000447
15.14949,-6.525792,-8.042279,-1.000223,-1.000223,-2.000447,-2.000447
15.15049,-6.526793,-8.04328,-1.000223,-1.000223,-2.000447,-2.000447
15.15149,-6.527793,-8.04428,-1.000223,-1.000223,-2.000447,-2.000447
15.15249,-6.528793,-8.04528,-1.000223,-1.000223,-2.000447,-2.000447
15.15349,-6.529794,-8.046281,-1.000223,-1.000223,-2.000447,-2.000447
15.15449,-6.530794,-8.047281,-1.000223,-1.000223,-2.000447,-2.000447
15.15549,-6.531795,-8.048282,-1.000223,-1.000223,-2.000447,-2.000447
15.1565,-6.532795,-8.049282,-1.000223,-1.000223,-2.000447,-2.000447
15.1575,-6.533795,-8.050282,-1.000223,-1.000223,-2.000447,-2.000447
15.1585,-6.534796,-8.051283,-1.000223,-1.000223,-2.000447,-2.000447
15.1595,-6.535796,-8.052283,-1.000223,-1.000223,-2.000447,-2.000447
15.1605,-6.536797,-8.053284,-1.000223,-1.000223,-2.000447,-2.000447
15.1615,-6.537797,-8.054284,-1.000223,-1.000223,-2.000447,-2.000447
15.1625,-6.538797,-8.055285,-1.000223,-1.000223,-2.000447,-2.000447
15.1635,-6.539798,-8.056285,-1.000223,-1.000223,-2.000447,-2.000447
15.1645,-6.540798,-8.057285,-1.000223,-1.000223,-2.000447,-2.000447
15.1655,-6.541799,-8.058286,-1.000223,-1.000223,-2.000447,-2.000447
15.1665,-6.542799,-8.059286,-1.000223,-1.000223,-2.000447,-2.000447
15.1675,-6.543799,-8.060287,-1.000223,-1.000223,-2.000447,-2.000447
15.1685,-6.5448,-8.061287,-1.000223,-1.000223,-2.000447,-2.000447
15.1695,-6.5458,-8.062287,-1.000223,-1.000223,-2.000447,-2.000447
15.1705,-6.546801,-8.063288,-1.000223,-1.000223,-2.000447,-2.000447
15.1715,-6.547801,-8.064288,-1.000223,-1.000223,-2.000447,-2.000447
15.1725,-6.548801,-8.065289,-1.000223,-1.000223,-2.000447,-2.000447
15.1735,-6.549802,-8.066289,-1.000223,-1.000223,-2.000447,-2.000447
15.1745,-6.550802,-8.067289,-1.000223,-1.000223,-2.000447,-2.000447
15.1755,-6.551803,-8.06829,-1.000223,-1.000223,-2.000447,-2.000447
15.1765,-6.552803,-8.06929,-1.000223,-1.000223,-2.000447,-2.000447
15.1775,-6.553803,-8.070291,-1.000223,-1.000223,-2.000447,-2.000447
15.1785,-6.554804,-8.071291,-1.000223,-1.000223,-2.000447,-2.000447
15.1795,-6.555804,-8.072291,-1.000223,-1.000223,-2.000447,-2.000447
15.1805,-6.556805,-8.073292,-1.000223,-1.000223,-2.000447,-2.000447
15.18151,-6.557805,-8.074292,-1.000223,-1.000223,-2.000447,-2.000447
15.18251,-6.558805,-8.075293,-1.000223,-1.000223,-2.000447,-2.000447
15.18351,-6.559806,-8.076293,-1.000223,-1.000223,-2.000447,-2.000447
15.18451,-6.560806,-8.077293,-1.000223,-1.000223,-2.000447,-2.000447
15.18551,-6.561807,-8.078294,-1.000223,-1.000223,-2.000447,-2.000447
15.18651,-6.562807,-8.079294,-1.000223,-1.000223,-2.000447,-2.000447
15.18751,-6.563807,-8.080295,-1.000223,-1.000223,-2.000447,-2.000447
15.18851,-6.564808,-8.081295,-1.000223,-1.000223,-2.000447,-2.000447
15.18951,-6.565808,-8.082295,-1.000223,-1.000223,-2.000447,-2.000447
15.19051,-6.566809,-8.083296,-1.000223,-1.000223,-2.000447,-2.000447
15.19151,-6.567809,-8.084296,-1.000223,-1.000223,-2.000447,-2.000447
15.19251,-6.56881,-8.085297,-1.000223,-1.000223,-2.000447,-2.000447
15.19351,-6.56981,-8.086297,-1.000223,-1.000223,-2.000447,-2.000447
15.19451,-6.57081,-8.087297,-1.000223,-1.000223,-2.000447,-2.000447
15.19551,-6.571811,-8.088298,-1.000223,-1.000223,-2.000447,-2.000447
15.19651,-6.572811,-8.089298,-1.000223,-1.000223,-2.000447,-2.000447
15.19751,-6.573812,-8.090299,-1.000223,-1.000223,-2.000447,-2.000447
15.19851,-6.574812,-8.091299,-1.000223,-1.000223,-2.000447,-2.000447
15.19951,-6.575812,-8.092299,-1.000223,-1.000223,-2.000447,-2.000447
15.20051,-6.576813,-8.0933,-1.000223,-1.000223,-2.000447,-2.000447
15.20151,-6.577813,-8.0943,-1.000223,-1.000223,-2.000447,-2.000447
15.20251,-6.578814,-8.095301,-1.000223,-1.000223,-2.000447,-2.000447
15.20351,-6.579814,-8.096301,-1.000223,-1.000223,-2.000447,-2.000447
15.20451,-6.580814,-8.097301,-1.000223,-1.000223,-2.000447,-2.000447
15.20551,-6.581815,-8.098302,-1.000223,-1.000223,-2.000447,-2.000447
15.20652,-6.582815,-8.099302,-1.000223,-1.000223,-2.000447,-2.000447
15.20752,-6.583816,-8.100303,-1.000223,-1.000223,-2.000447,-2.000447
15.20852,-6.584816,-8.101303,-1.000223,-1.000223,-2.000447,-2.000447
15.20952,-6.585816,-8.102304,-1.000223,-1.000223,-2.000447,-2.000447
15.21052,-6.586817,-8.103304,-1.000223,-1.000223,-2.000447,-2.000447
15.21152,-6.587817,-8.104304,-1.000223,-1.000223,-2.000447,-2.000447
15.21252,-6.588818,-8.105305,-1.000223,-1.000223,-2.000447,-2.000447
15.21352,-6.589818,-8.106305,-1.000223,-1.000223,-2.000447,-2.000447
15.21452,-6.590818,-8.107306,-1.000223,-1.000223,-2.000447,-2.000447
15.21552,-6.591819,-8.108306,-1.000223,-1.000223,-2.000447,-2.000447
15.21652,-6.592819,-8.109306,-1.000223,-1.000223,-2.000447,-2.000447
15.21752,-6.59382,-8.110307,-1.000223,-1.000223,-2.000447,-2.000447
15.21852,-6.59482,-8.111307,-1.000223,-1.000223,-2.000447,-2.000447
15.21952,-6.59582,-8.112308,-1.000223,-1.000223,-2.000447,-2.000447
15.22052,-6.596821,-8.113308,-1.000223,-1.000223,-2.000447,-2.000447
15.22152,-6.597821,-8.114308,-1.000223,-1.000223,-2.000447,-2.000447
15.22252,-6.598822,-8.115309,-1.000223,-1.000223,-2.000447,-2.000447
15.22352,-6.599822,-8.116309,-1.000223,-1.000223,-2.000447,-2.000447
15.22452,-6.600822,-8.11731,-1.000223,-1.000223,-2.000447,-2.000447
15.22552,-6.601822,-8.11831,-1.000223,-1.000223,-2.000447,-2.000447
15.22652,-6.602823,-8.119309,-1.000223,-1.000223,-2.000447,-2.000447
15.22752,-6.603823,-8.12031,-1.000223,-1.000223,-2.000447,-2.000447
15.22852,-6.604823,-8.12131,-1.000223,-1.000223,-2.000447,-2.000447
15.22952,-6.605823,-8.122311,-1.000223,-1.000223,-2.000447,-2.000447
15.23053,-6.606823,-8.123311,-1.000223,-1.000223,-2.000447,-2.000447
15.23153,-6.607824,-8.124311,-1.000223,-1.000223,-2.000447,-2.000447
15.23253,-6.608824,-8.125312,-1.000223,-1.000223,-2.000447,-2.000447
15.23353,-6.609825,-8.126312,-1.000223,-1.000223,-2.000447,-2.000447
15.23453,-6.610825,-8.127313,-1.000223,-1.000223,-2.000447,-2.000447
15.23553,-6.611825,-8.128313,-1.000223,-1.000223,-2.000447,-2.000447
15.23653,-6.612826,-8.129313,-1.000223,-1.000223,-2.000447,-2.000447
15.23753,-6.613826,-8.130314,-1.000223,-1.000223,-2.000447,-2.000447
15.23853,-6.614827,-8.131314,-1.000223,-1.000223,-2.000447,-2.000447
15.23953,-6.615827,-8.132315,-1.000223,-1.000223,-2.000447,-2.000447
15.24053,-6.616827,-8.133315,-1.000223,-1.000223,-2.000447,-2.000447
15.24153,-6.617828,-8.134315,-1.000223,-1.000223,-2.000447,-2.000447
15.24253,-6.618828,-8.135316,-1.000223,-1.000223,-2.000447,-2.000447
15.24353,-6.619829,-8.136316,-1.000223,-1.000223,-2.000447,-2.000447
15.24453,-6.620829,-8.137317,-1.000223,-1.000223,-2.000447,-2.000447
15.24553,-6.62183,-8.138317,-1.000223,-1.000223,-2.000447,-2.000447
15.24653,-6.62283,-8.139317,-1.000223,-1.000223,-2.000447,-2.000447
15.24753,-6.62383,-8.140317,-1.000223,-1.000223,-2.000447,-2.000447
15.24853,-6.624831,-8.141317,-1.000223,-1.000223,-2.000447,-2.000447
15.24953,-6.625831,-8.142318,-1.000223,-1.000223,-2.000447,-2.000447
15.25053,-6.626831,-8.143318,-1.000223,-1.000223,-2.000447,-2.000447
15.25153,-6.627831,-8.144319,-1.000223,-1.000223,-2.000447,-2.000447
15.25253,-6.628832,-8.145319,-1.000223,-1.000223,-2.000447,-2.000447
15.25353,-6.629832,-8.146319,-1.000223,-1.000223,-2.000447,-2.000447
15.25453,-6.630833,-8.14732,-1.000223,-1.000223,-2.000447,-2.000447
15.25554,-6.631833,-8.14832,-1.000223,-1.000223,-2.000447,-2.000447
15.25654,-6.632833,-8.149321,-1.000223,-1.000223,-2.000447,-2.000447
15.25754,-6.633834,-8.150321,-1.000223,-1.000223,-2.000447,-2.000447
15.25854,-6.634834,-8.151321,-1.000223,-1.000223,-2.000447,-2.000447
15.25954,-6.635835,-8.152322,-1.000223,-1.000223,-2.000447,-2.000447
15.26054,-6.636835,-8.153322,-1.000223,-1.000223,-2.000447,-2.000447
15.26154,-6.637836,-8.154323,-1.000223,-1.000223,-2.000446,-2.000447
15.26254,-6.638836,-8.155323,-1.000223,-1.000223,-2.000447,-2.000447
15.26354,-6.639836,-8.156323,-1.000223,-1.000223,-2.000447,-2.000447
15.26454,-6.640837,-8.157324,-1.000223,-1.000223,-2.000447,-2.000447
15.26554,-6.641837,-8.158324,-1.000223,-1.000223,-2.000447,-2.000447
15.26654,-6.642838,-8.159325,-1.000223,-1.000223,-2.000447,-2.000447
15.26754,-6.643838,-8.160325,-1.000223,-1.000223,-2.000447,-2.000447
15.26854,-6.644838,-8.161325,-1.000223,-1.000223,-2.000447,-2.000447
15.26954,-6.645839,-8.162326,-1.000223,-1.000223,-2.000447,-2.000447
15.27054,-6.646839,-8.163326,-1.000223,-1.000223,-2.000447,-2.000447
15.27154,-6.64784,-8.164327,-1.000223,-1.000223,-2.000447,-2.000447
15.27254,-6.64884,-8.165327,-1.000223,-1.000223,-2.000447,-2.000447
15.27354,-6.64984,-8.166327,-1.000223,-1.000223,-2.000447,-2.000447
15.27454,-6.650841,-8.167327,-1.000223,-1.000223,-2.000447,-2.000447
15.27554,-6.65184,-8.168327,-1.000223,-1.000223,-2.000447,-2.000447
15.27654,-6.652841,-8.169328,-1.000223,-1.000223,-2.000447,-2.000447
15.27754,-6.653841,-8.170328,-1.000223,-1.000223,-2.000447,-2.000447
15.27854,-6.654841,-8.171328,-1.000223,-1.000223,-2.000447,-2.000447
15.27954,-6.655841,-8.172328,-1.000223,-1.000223,-2.000447,-2.000447
15.28055,-6.656841,-8.173328,-1.000223,-1.000223,-2.000447,-2.000447
15.28155,-6.657842,-8.174329,-1.000223,-1.000223,-2.000447,-2.000447
15.28255,-6.658842,-8.175329,-1.000223,-1.000223,-2.000447,-2.000447
15.28355,-6.659842,-8.17633,-1.000223,-1.000223,-2.000447,-2.000447
15.28455,-6.660843,-8.17733,-1.000223,-1.000223,-2.000447,-2.000447
15.28555,-6.661843,-8.17833,-1.000223,-1.000223,-2.000447,-2.000447
15.28655,-6.662844,-8.179331,-1.000223,-1.000223,-2.000447,-2.000447
15.28755,-6.663844,-8.180331,-1.000223,-1.000223,-2.000447,-2.000447
15.28855,-6.664845,-8.181332,-1.000223,-1.000223,-2.000447,-2.000447
15.28955,-6.665845,-8.182332,-1.000223,-1.000223,-2.000447,-2.000447
15.29055,-6.666845,-8.183332,-1.000223,-1.000223,-2.000447,-2.000447
15.29155,-6.667846,-8.184333,-1.000223,-1.000223,-2.000447,-2.000447
15.29255,-6.668846,-8.185333,-1.000223,-1.000223,-2.000447,-2.000447
15.29355,-6.669847,-8.186334,-1.000223,-1.000223,-2.000447,-2.000447
15.29455,-6.670847,-8.187334,-1.000223,-1.000223,-2.000447,-2.000447
15.29555,-6.671847,-8.188334,-1.000223,-1.000223,-2.000447,-2.000447
15.29655,-6.672848,-8.189335,-1.000223,-1.000223,-2.000447,-2.000447
15.29755,-6.673848,-8.190335,-1.000223,-1.000223,-2.000447,-2.000447
15.29855,-6.674849,-8.191336,-1.000223,-1.000223,-2.000447,-2.000447
15.29955,-6.675849,-8.192336,-1.000223,-1.000223,-2.000447,-2.000447
15.30055,-6.676849,-8.193336,-1.000223,-1.000223,-2.000447,-2.000447
15.30155,-6.67785,-8.194337,-1.000223,-1.000223,-2.000447,-2.000447
15.30255,-6.67885,-8.195337,-1.000223,-1.000223,-2.000447,-2.000447
15.30355,-6.679851,-8.196338,-1.000223,-1.000223,-2.000447,-2.000447
15.30455,-6.680851,-8.197338,-1.000223,-1.000223,-2.000447,-2.000447
15.30556,-6.681851,-8.198339,-1.000223,-1.000223,-2.000447,-2.000447
15.30656,-6.682852,-8.199339,-1.000223,-1.000223,-2.000447,-2.000447
15.30756,-6.683852,-8.200339,-1.000223,-1.000223,-2.000447,-2.000447
15.30856,-6.684853,-8.20134,-1.000223,-1.000223,-2.000447,-2.000447
15.30956,-6.685853,-8.20234,-1.000223,-1.000223,-2.000447,-2.000447
15.31056,-6.686853,-8.203341,-1.000223,-1.000223,-2.000447,-2.000447
15.31156,-6.687854,-8.204341,-1.000223,-1.000223,-2.000447,-2.000447
15.31256,-6.688854,-8.205341,-1.000223,-1.000223,-2.000447,-2.000447
15.31356,-6.689855,-8.206342,-1.000223,-1.000223,-2.000447,-2.000447
15.31456,-6.690855,-8.207342,-1.000223,-1.000223,-2.000447,-2.000447
15.31556,-6.691855,-8.208343,-1.000223,-1.000223,-2.000447,-2.000447
15.31656,-6.692856,-8.209343,-1.000223,-1.000223,-2.000447,-2.000447
15.31756,-6.693856,-8.210343,-1.000223,-1.000223,-2.000447,-2.000447
15.31856,-6.694857,-8.211344,-1.000223,-1.000223,-2.000447,-2.000447
15.31956,-6.695857,-8.212344,-1.000223,-1.000223,-2.000447,-2.000447
15.32056,-6.696857,-8.213345,-1.000223,-1.000223,-2.000447,-2.000447
15.32156,-6.697858,-8.214345,-1.000223,-1.000223,-2.000447,-2.000447
15.32256,-6.698858,-8.215345,-1.000223,-1.000223,-2.000447,-2.000447
15.32356,-6.699859,-8.216346,-1.000223,-1.000223,-2.000447,-2.000447
15.32456,-6.700859,-8.217346,-1.000223,-1.000223,-2.000447,-2.000447
15.32556,-6.701859,-8.218347,-1.000223,-1.000223,-2.000447,-2.000447
15.32656,-6.70286,-8.219347,-1.000223,-1.000223,-2.000447,-2.000447
15.32756,-6.70386,-8.220347,-1.000223,-1.000223,-2.000447,-2.000447
15.32856,-6.704861,-8.221348,-1.000223,-1.000223,-2.000447,-2.000447
15.32957,-6.705861,-8.222348,-1.000223,-1.000223,-2.000447,-2.000447
