t,x(t),v(t),F(t) (added)
12.5801,-1.560067,-0.009612301,156.0067
12.6001,-1.559636,0.02158905,155.9636
12.6201,-1.55858,0.05278176,155.858
12.6401,-1.556901,0.08395337,155.6901
12.6601,-1.554599,0.1150914,155.4599
12.6801,-1.551676,0.1461834,155.1676
12.7001,-1.548131,0.1772169,154.8131
12.7201,-1.543968,0.2081795,154.3968
12.7401,-1.539186,0.2390589,153.9186
12.7601,-1.53379,0.2698426,153.379
12.7801,-1.527779,0.3005184,152.7779
12.8001,-1.521158,0.3310739,152.1158
12.8201,-1.513928,0.3614971,151.3928
12.8401,-1.506092,0.3917757,150.6092
12.8601,-1.497654,0.4218975,149.7654
12.88011,-1.488617,0.4518506,148.8617
12.90011,-1.478985,0.4816229,147.8985
12.92011,-1.468761,0.5112026,146.8761
12.94011,-1.457949,0.5405778,145.7949
12.96011,-1.446554,0.5697368,144.6554
12.98011,-1.434581,0.5986679,143.4581
13.00011,-1.422034,0.6273595,142.2034
13.02011,-1.408918,0.6558002,140.8918
13.04011,-1.395238,0.6839785,139.5238
13.06011,-1.381001,0.7118832,138.1001
13.08011,-1.366211,0.7395033,136.6211
13.10011,-1.350874,0.7668275,135.0874
13.12011,-1.334997,0.7938449,133.4997
13.14011,-1.318586,0.8205449,131.8586
13.16011,-1.301648,0.8469166,130.1648
13.18011,-1.284189,0.8729496,128.4189
13.20011,-1.266216,0.8986334,126.6216
13.22011,-1.247737,0.9239577,124.7737
13.24011,-1.228759,0.9489124,122.8759
13.26011,-1.209289,0.9734876,120.9289
13.28011,-1.189336,0.9976734,118.9336
13.30011,-1.168906,1.02146,116.8906
13.32012,-1.14801,1.044838,114.801
13.34012,-1.126654,1.067798,112.6654
13.36012,-1.104847,1.090331,110.4847
13.38012,-1.082598,1.112428,108.2598
13.40012,-1.059917,1.13408,105.9917
13.42012,-1.036811,1.155279,103.6811
13.44012,-1.013291,1.176015,101.3291
13.46012,-0.9893652,1.196281,98.93652
13.48012,-0.9650438,1.216068,96.50438
13.50012,-0.9403364,1.235369,94.03364
13.52012,-0.9152529,1.254176,91.52529
13.54012,-0.8898033,1.272481,88.98033
13.56012,-0.8639978,1.290277,86.39977
13.58012,-0.8378466,1.307557,83.78466
13.60012,-0.8113604,1.324314,81.13603
13.62012,-0.7845495,1.340541,78.45496
13.64012,-0.7574249,1.356232,75.74249
13.66012,-0.7299973,1.37138,72.99973
13.68012,-0.7022777,1.38598,70.22777
13.70012,-0.6742771,1.400026,67.42771
13.72012,-0.6460069,1.413512,64.60069
13.74012,-0.6174783,1.426432,61.74783
13.76013,-0.5887026,1.438781,58.87026
13.78013,-0.5596915,1.450555,55.96915
13.80013,-0.5304565,1.461749,53.04565
13.82013,-0.5010093,1.472358,50.10093
13.84013,-0.4713618,1.482378,47.13618
13.86013,-0.4415257,1.491806,44.15257
13.88013,-0.4115129,1.500636,41.15129
13.90013,-0.3813356,1.508866,38.13356
13.92013,-0.3510058,1.516493,35.10057
13.94013,-0.3205355,1.523513,32.05355
13.96013,-0.289937,1.529924,28.9937
13.98013,-0.2592226,1.535723,25.92226
14.00013,-0.2284044,1.540907,22.84044
14.02013,-0.1974949,1.545475,19.74949
14.04013,-0.1665064,1.549425,16.65064
14.06013,-0.1354513,1.552755,13.54513
14.08013,-0.104342,1.555464,10.4342
14.10013,-0.07319102,1.557551,7.319102
14.12013,-0.04201072,1.559015,4.201072
14.14013,-0.01081362,1.559855,1.081362
14.16013,0.0203878,1.560071,-2.03878
14.18013,0.05158107,1.559663,-5.158107
14.20014,0.0827537,1.558632,-8.275371
14.22014,0.1138932,1.556977,-11.38932
14.24014,0.1449872,1.554699,-14.49872
14.26014,0.1760232,1.551799,-17.60232
14.28014,0.2069888,1.548279,-20.69888
14.30014,0.2378715,1.544139,-23.78715
14.32014,0.2686591,1.539381,-26.86592
14.34014,0.2993393,1.534008,-29.93393
14.36014,0.3298997,1.528021,-32.98997
14.38014,0.3603282,1.521423,-36.03282
14.40014,0.3906125,1.514217,-39.06125
14.42014,0.4207406,1.506405,-42.07406
14.44014,0.4507004,1.49799,-45.07004
14.46014,0.48048,1.488976,-48.048
14.48014,0.5100673,1.479366,-51.00673
14.50014,0.5394506,1.469165,-53.94506
14.52014,0.5686181,1.458376,-56.86181
14.54014,0.5975582,1.447003,-59.75582
14.56014,0.6262593,1.435052,-62.62593
14.58014,0.6547098,1.422527,-65.47098
14.60014,0.6828985,1.409433,-68.28985
14.62014,0.7108139,1.395775,-71.08139
14.64015,0.7384451,1.381559,-73.84451
14.66015,0.7657809,1.36679,-76.57809
14.68015,0.7928103,1.351474,-79.28103
14.70015,0.8195227,1.335618,-81.95227
14.72015,0.8459072,1.319227,-84.59072
14.74015,0.8719534,1.302309,-87.19534
14.76015,0.8976508,1.28487,-89.76508
14.78015,0.9229891,1.266917,-92.29891
14.80015,0.9479583,1.248457,-94.79583
14.82015,0.9725482,1.229498,-97.25482
14.84015,0.9967492,1.210047,-99.67492
14.86015,1.020551,1.190112,-102.0551
14.88015,1.043945,1.169701,-104.3945
14.90015,1.066922,1.148822,-106.6922
14.92015,1.089471,1.127484,-108.9471
14.94015,1.111585,1.105694,-111.1585
14.96015,1.133255,1.083463,-113.3255
14.98015,1.154471,1.060798,-115.4471
15.00015,1.175225,1.037708,-117.5225
15.02015,1.195509,1.014204,-119.5509
15.04015,1.215315,0.9902935,-121.5315
15.06015,1.234635,0.9659872,-123.4635
15.08016,1.25346,0.9412945,-125.346
15.10016,1.271785,0.9162253,-127.1785
15.12016,1.289601,0.8907896,-128.9601
15.14016,1.306901,0.8649976,-130.6901
15.16016,1.323678,0.8388596,-132.3678
15.18016,1.339926,0.812386,-133.9926
15.20016,1.355637,0.7855875,-135.5637
15.22016,1.370807,0.7584748,-137.0807
15.24016,1.385428,0.7310587,-138.5428
15.26016,1.399495,0.7033502,-139.9495
15.28016,1.413002,0.6753603,-141.3002
15.30016,1.425944,0.6471002,-142.5944
15.32016,1.438316,0.6185813,-143.8316
15.34016,1.450112,0.589815,-145.0112
15.36016,1.461329,0.5608127,-146.1329
15.38016,1.47196,0.5315862,-147.196
15.40016,1.482003,0.502147,-148.2003
15.42016,1.491453,0.4725069,-149.1453
15.44016,1.500307,0.4426779,-150.0307
15.46016,1.50856,0.4126717,-150.856
15.48016,1.51621,0.3825005,-151.621
15.50016,1.523254,0.3521763,-152.3254
15.52017,1.529688,0.3217112,-152.9688
15.54017,1.53551,0.2911175,-153.551
15.56017,1.540719,0.2604072,-154.0719
15.58017,1.54531,0.2295929,-154.531
15.60017,1.549284,0.1986867,-154.9284
15.62017,1.552638,0.167701,-155.2638
15.64017,1.555371,0.1366482,-155.5371
15.66017,1.557482,0.1055408,-155.7482
15.68017,1.55897,0.07439113,-155.897
15.70017,1.559834,0.04321172,-155.9834
15.72017,1.560074,0.01201503,-156.0074
15.74017,1.559691,-0.01918646,-155.9691
15.76017,1.558683,-0.05038029,-155.8683
15.78017,1.557052,-0.08155396,-155.7052
15.80017,1.554798,-0.112695,-155.4798
15.82017,1.551922,-0.143791,-155.1922
15.84017,1.548426,-0.1748295,-154.8426
15.86017,1.54431,-0.205798,-154.431
15.88017,1.539576,-0.2366842,-153.9576
15.90017,1.534227,-0.2674757,-153.4227
15.92017,1.528263,-0.2981603,-152.8263
15.94018,1.521689,-0.3287255,-152.1689
15.96018,1.514506,-0.3591593,-151.4506
15.98018,1.506717,-0.3894494,-150.6717
16.00018,1.498325,-0.4195837,-149.8325
16.02018,1.489334,-0.4495502,-148.9334
16.04018,1.479747,-0.4793369,-147.9747
16.06018,1.469569,-0.5089319,-146.9569
16.08018,1.458802,-0.5383232,-145.8802
16.10018,1.447452,-0.5674993,-144.7452
16.12018,1.435523,-0.5964483,-143.5523
16.14018,1.42302,-0.6251588,-142.302
16.16018,1.409948,-0.6536192,-140.9948
16.18018,1.396311,-0.6818181,-139.6311
16.20018,1.382117,-0.7097443,-138.2117
16.22018,1.367369,-0.7373866,-136.7369
16.24018,1.352074,-0.764734,-135.2074
16.26018,1.336239,-0.7917755,-133.6239
16.28018,1.319869,-0.8185003,-131.9869
16.30018,1.302971,-0.8448976,-130.2971
16.32018,1.285552,-0.870957,-128.5552
16.34018,1.267618,-0.8966681,-126.7618
16.36018,1.249178,-0.9220204,-124.9178
16.38018,1.230238,-0.947004,-123.0238
16.40018,1.210806,-0.9716087,-121.0806
16.42019,1.190889,-0.9958248,-119.0889
16.44019,1.170496,-1.019643,-117.0496
16.46019,1.149635,-1.043053,-114.9635
16.48019,1.128314,-1.066045,-112.8314
16.50019,1.106542,-1.088612,-110.6542
16.52019,1.084327,-1.110742,-108.4327
16.54019,1.061678,-1.132429,-106.1678
16.56019,1.038605,-1.153663,-103.8605
16.58019,1.015117,-1.174435,-101.5117
16.60019,0.9912218,-1.194737,-99.12218
16.62019,0.9669306,-1.214561,-96.69306
16.64019,0.9422526,-1.2339,-94.22527
16.66019,0.9171978,-1.252745,-91.71978
16.68019,0.891776,-1.271089,-89.1776
16.70019,0.8659975,-1.288924,-86.59975
16.72019,0.8398726,-1.306244,-83.98726
16.74019,0.8134118,-1.323042,-81.34118
16.76019,0.7866256,-1.33931,-78.66256
16.78019,0.7595247,-1.355043,-75.95247
16.80019,0.73212,-1.370233,-73.21201
16.82019,0.7044225,-1.384875,-70.44225
16.84019,0.6764433,-1.398964,-67.64433
16.8602,0.6481934,-1.412493,-64.81934
16.8802,0.6196843,-1.425457,-61.96843
16.9002,0.5909273,-1.43785,-59.09273
16.9202,0.5619339,-1.449669,-56.19339
16.9402,0.5327158,-1.460907,-53.27158
16.9602,0.5032846,-1.471562,-50.32846
16.9802,0.473652,-1.481627,-47.3652
17.0002,0.44383,-1.491101,-44.383
17.0202,0.4138305,-1.499977,-41.38305
17.0402,0.3836654,-1.508254,-38.36654
17.0602,0.3533469,-1.515927,-35.33469
17.0802,0.322887,-1.522994,-32.2887
17.1002,0.2922979,-1.529452,-29.22979
17.1202,0.261592,-1.535298,-26.1592
17.1402,0.2307814,-1.540529,-23.07814
17.1602,0.1998785,-1.545145,-19.98785
17.1802,0.1688956,-1.549143,-16.88956
17.2002,0.1378452,-1.552521,-13.78452
17.2202,0.1067397,-1.555277,-10.67397
17.2402,0.07559142,-1.557412,-7.559142
17.2602,0.04441294,-1.558924,-4.441294
17.2802,0.01321669,-1.559812,-1.321669
17.30021,-0.01798484,-1.560077,1.798484
17.32021,-0.04917917,-1.559717,4.917917
17.34021,-0.08035384,-1.558733,8.035384
17.36021,-0.1114964,-1.557126,11.14964
17.38021,-0.1425943,-1.554896,14.25943
17.40021,-0.1736352,-1.552045,17.36352
17.42021,-0.2046066,-1.548572,20.46066
17.44021,-0.2354962,-1.54448,23.54962
17.46021,-0.2662916,-1.53977,26.62916
17.48021,-0.2969805,-1.534444,29.69805
17.50021,-0.3275506,-1.528504,32.75506
17.52021,-0.3579897,-1.521953,35.79897
17.54021,-0.3882855,-1.514794,38.82856
17.56021,-0.4184261,-1.507028,41.84261
17.58021,-0.4483993,-1.498659,44.83993
17.60021,-0.4781931,-1.489691,47.81931
17.62021,-0.5077956,-1.480127,50.77956
17.64021,-0.5371951,-1.469972,53.71951
17.66021,-0.5663797,-1.459228,56.63797
17.68021,-0.5953377,-1.4479,59.53377
17.70021,-0.6240575,-1.435993,62.40575
17.72021,-0.6525277,-1.423512,65.25278
17.74022,-0.680737,-1.410462,68.07369
17.76022,-0.7086739,-1.396847,70.86739
17.78022,-0.7363274,-1.382673,73.63274
17.80022,-0.7636863,-1.367947,76.36863
17.82022,-0.7907398,-1.352673,79.07397
17.84022,-0.8174769,-1.336858,81.7477
17.86022,-0.8438871,-1.320509,84.38871
17.88022,-0.8699597,-1.303631,86.99597
17.90022,-0.8956844,-1.286232,89.56844
17.92022,-0.9210507,-1.268318,92.10507
17.94022,-0.9460487,-1.249897,94.60487
17.96022,-0.9706682,-1.230976,97.06682
17.98022,-0.9948995,-1.211563,99.48994
18.00022,-1.018733,-1.191665,101.8733
18.02022,-1.042159,-1.17129,104.2159
18.04022,-1.065168,-1.150447,106.5168
18.06022,-1.08775,-1.129144,108.775
18.08022,-1.109898,-1.107389,110.9898
18.10022,-1.131602,-1.085191,113.1602
18.12022,-1.152853,-1.062559,115.2853
18.14022,-1.173643,-1.039502,117.3643
18.16022,-1.193964,-1.016029,119.3964
18.18023,-1.213807,-0.9921495,121.3807
18.20023,-1.233164,-0.9678733,123.3164
18.22023,-1.252028,-0.9432101,125.2028
18.24023,-1.270392,-0.9181695,127.0392
18.26023,-1.288247,-0.8927616,128.8247
18.28023,-1.305587,-0.8669967,130.5587
18.30023,-1.322405,-0.840885,132.2405
18.32023,-1.338693,-0.8144369,133.8693
18.34023,-1.354447,-0.787663,135.4447
18.36023,-1.369658,-0.7605741,136.9658
18.38023,-1.384322,-0.7331809,138.4322
18.40023,-1.398432,-0.7054945,139.8432
18.42023,-1.411982,-0.6775259,141.1982
18.44023,-1.424968,-0.6492862,142.4968
18.46023,-1.437384,-0.6207868,143.7384
18.48023,-1.449224,-0.5920392,144.9224
18.50023,-1.460485,-0.5630547,146.0486
18.52023,-1.471162,-0.5338449,147.1162
18.54023,-1.481251,-0.5044217,148.1251
18.56023,-1.490747,-0.4747967,149.0747
18.58023,-1.499646,-0.4449818,149.9646
18.60023,-1.507946,-0.4149888,150.7946
18.62024,-1.515643,-0.3848299,151.5643
18.64024,-1.522733,-0.354517,152.2733
18.66024,-1.529215,-0.3240623,152.9214
18.68024,-1.535084,-0.2934781,153.5084
18.70024,-1.54034,-0.2627764,154.034
18.72024,-1.544979,-0.2319696,154.4979
18.74024,-1.549,-0.20107,154.9
18.76024,-1.552402,-0.17009,155.2402
18.78024,-1.555183,-0.139042,155.5183
18.80024,-1.557342,-0.1079383,155.7342
18.82024,-1.558877,-0.0767915,155.8877
18.84024,-1.55979,-0.04561396,155.979
18.86024,-1.560078,-0.01441817,156.0078
18.88024,-1.559742,0.01678339,155.9742
18.90024,-1.558783,0.04797823,155.8783
18.92024,-1.5572,0.0791539,155.72
18.94024,-1.554994,0.1102979,155.4994
18.96024,-1.552166,0.1413978,155.2166
18.98024,-1.548717,0.1724411,154.8717
19.00024,-1.544649,0.2034154,154.4649
19.02024,-1.539963,0.2343084,153.9963
19.04025,-1.53466,0.2651076,153.466
19.06025,-1.528744,0.2958008,152.8745
19.08025,-1.522217,0.3263757,152.2217
19.10025,-1.515081,0.35682,151.5081
19.12025,-1.507338,0.3871216,150.7338
19.14025,-1.498993,0.4172684,149.8993
19.16025,-1.490048,0.4472483,149.0048
19.18025,-1.480507,0.4770492,148.0507
19.20025,-1.470374,0.5066593,147.0374
19.22025,-1.459652,0.5360668,145.9652
19.24025,-1.448347,0.5652598,144.8347
19.26025,-1.436463,0.5942268,143.6463
19.28025,-1.424003,0.622956,142.4003
19.30025,-1.410975,0.6514361,141.0975
19.32025,-1.397382,0.6796556,139.7382
19.34025,-1.383229,0.7076032,138.323
19.36025,-1.368524,0.7352678,136.8524
19.38025,-1.353271,0.7626382,135.3271
19.40025,-1.337477,0.7897037,133.7477
19.42025,-1.321148,0.8164532,132.1148
19.44025,-1.304291,0.8428762,130.4291
19.46025,-1.286912,0.868962,128.6912
19.48026,-1.269018,0.8947002,126.9018
19.50026,-1.250616,0.9200806,125.0616
19.52026,-1.231714,0.9450929,123.1714
19.54026,-1.21232,0.9697272,121.232
19.56026,-1.19244,0.9939736,119.244
19.58026,-1.172084,1.017822,117.2084
19.60026,-1.151258,1.041264,115.1258
19.62026,-1.129973,1.064289,112.9973
19.64026,-1.108235,1.086889,110.8235
19.66026,-1.086054,1.109053,108.6054
19.68026,-1.063438,1.130774,106.3438
19.70026,-1.040398,1.152043,104.0397
19.72026,-1.01694,1.172851,101.694
19.74026,-0.9930767,1.19319,99.30767
19.76026,-0.9688156,1.213052,96.88156
19.78026,-0.9441671,1.232428,94.41671
19.80026,-0.9191409,1.251311,91.91409
19.82026,-0.893747,1.269694,89.37469
19.84026,-0.8679956,1.287569,86.79956
19.86026,-0.8418971,1.304929,84.1897
19.88026,-0.8154618,1.321767,81.54617
19.90026,-0.7887002,1.338076,78.87003
19.92027,-0.7616232,1.35385,76.16232
19.94027,-0.7342415,1.369082,73.42416
19.96027,-0.7065662,1.383767,70.65662
19.98027,-0.6786082,1.397899,67.86082
20.00027,-0.6503788,1.411471,65.03788
20.02027,-0.6218892,1.424478,62.18892
20.04027,-0.5931509,1.436916,59.31509
20.06027,-0.5641753,1.448779,56.41753
20.08027,-0.534974,1.460063,53.4974
20.10027,-0.5055588,1.470762,50.55588
20.12027,-0.4759413,1.480873,47.59413
20.14027,-0.4461335,1.490392,44.61335
20.16027,-0.4161472,1.499315,41.61472
20.18027,-0.3859944,1.507638,38.59944
20.20027,-0.3556873,1.515358,35.56873
20.22027,-0.3252379,1.522471,32.52379
20.24027,-0.2946583,1.528976,29.46583
20.26027,-0.263961,1.534869,26.3961
20.28027,-0.233158,1.540148,23.3158
20.30027,-0.2022618,1.544812,20.22618
20.32027,-0.1712846,1.548857,17.12846
20.34027,-0.140239,1.552283,14.0239
20.36028,-0.1091372,1.555087,10.91372
20.38028,-0.07799184,1.55727,7.799183
20.40028,-0.04681524,1.55883,4.681524
20.42028,-0.01561992,1.559766,1.561992
20.44028,0.01558165,1.560079,-1.558165
20.46028,0.046777,1.559767,-4.6777
20.48028,0.07795362,1.558831,-7.795362
20.50028,0.1090991,1.557272,-10.90991
20.52028,0.1402009,1.55509,-14.02009
20.54028,0.1712466,1.552286,-17.12466
20.56028,0.2022239,1.548862,-20.22239
20.58028,0.2331202,1.544817,-23.31202
20.60028,0.2639233,1.540155,-26.39233
20.62028,0.2946208,1.534876,-29.46208
20.64028,0.3252005,1.528984,-32.52005
20.66028,0.3556501,1.52248,-35.56501
20.68028,0.3859574,1.515367,-38.59574
20.70028,0.4161104,1.507648,-41.61104
20.72028,0.4460969,1.499325,-44.60969
20.74028,0.4759049,1.490403,-47.59049
20.76028,0.5055227,1.480885,-50.55227
20.78028,0.5349382,1.470775,-53.49382
20.80029,0.5641397,1.460076,-56.41397
20.82029,0.5931155,1.448793,-59.31155
20.84029,0.6218541,1.436931,-62.18541
20.86029,0.650344,1.424494,-65.0344
20.88029,0.6785737,1.411487,-67.85738
20.90029,0.706532,1.397915,-70.6532
20.92029,0.7342077,1.383785,-73.42077
20.94029,0.7615897,1.3691,-76.15897
20.96029,0.7886671,1.353869,-78.86671
20.98029,0.815429,1.338095,-81.5429
21.00029,0.8418647,1.321787,-84.18647
21.02029,0.8679637,1.30495,-86.79636
21.04029,0.8937155,1.28759,-89.37155
21.06029,0.9191098,1.269716,-91.91098
21.08029,0.9441365,1.251334,-94.41365
21.10029,0.9687855,1.232451,-96.87856
21.12029,0.993047,1.213075,-99.3047
21.14029,1.016911,1.193214,-101.6911
21.16029,1.040369,1.172876,-104.0369
21.18029,1.06341,1.152069,-106.341
21.20029,1.086026,1.1308,-108.6026
21.22029,1.108208,1.10908,-110.8208
21.2403,1.129946,1.086916,-112.9946
21.2603,1.151232,1.064317,-115.1232
21.2803,1.172058,1.041292,-117.2058
21.3003,1.192415,1.017851,-119.2415
21.3203,1.212295,0.9940028,-121.2295
21.3403,1.231691,0.9697569,-123.1691
21.3603,1.250593,0.9451231,-125.0593
21.3803,1.268995,0.9201112,-126.8995
21.4003,1.28689,0.8947313,-128.689
21.4203,1.30427,0.8689935,-130.427
21.4403,1.321128,0.8429081,-132.1128
21.4603,1.337458,0.8164856,-133.7458
21.4803,1.353252,0.7897364,-135.3252
21.5003,1.368506,0.7626714,-136.8506
21.5203,1.383212,0.7353013,-138.3212
21.5403,1.397365,0.7076371,-139.7365
21.5603,1.410958,0.6796898,-141.0958
21.5803,1.423988,0.6514706,-142.3988
21.6003,1.436448,0.6229908,-143.6448
21.6203,1.448333,0.5942619,-144.8333
21.6403,1.459639,0.5652952,-145.9639
21.66031,1.470361,0.5361024,-147.0361
21.68031,1.480495,0.5066952,-148.0495
21.70031,1.490037,0.4770853,-149.0037
21.72031,1.498982,0.4472846,-149.8982
21.74031,1.507328,0.4173049,-150.7328
21.76031,1.515072,0.3871584,-151.5072
21.78031,1.522209,0.3568569,-152.2209
21.80031,1.528737,0.3264128,-152.8737
21.82031,1.534654,0.295838,-153.4654
21.84031,1.539957,0.2651449,-153.9957
21.86031,1.544644,0.2343458,-154.4644
21.88031,1.548713,0.203453,-154.8713
21.90031,1.552162,0.1724787,-155.2162
21.92031,1.554991,0.1414355,-155.4991
21.94031,1.557198,0.1103356,-155.7198
21.96031,1.558781,0.0791917,-155.8781
21.98031,1.559742,0.04801607,-155.9742
22.00031,1.560078,0.01682124,-156.0078
22.02031,1.55979,-0.01438033,-155.979
22.04031,1.558879,-0.04557614,-155.8879
22.06031,1.557344,-0.07675372,-155.7344
22.08031,1.555186,-0.1079006,-155.5186
22.10032,1.552406,-0.1390043,-155.2406
22.12032,1.549005,-0.1700524,-154.9005
22.14032,1.544984,-0.2010325,-154.4984
22.16032,1.540345,-0.2319322,-154.0345
22.18032,1.535091,-0.2627391,-153.5091
22.20032,1.529222,-0.2934409,-152.9222
22.22032,1.522741,-0.3240254,-152.2741
22.24032,1.515652,-0.3544802,-151.5652
22.26032,1.507956,-0.3847932,-150.7956
22.28032,1.499657,-0.4149523,-149.9657
22.30032,1.490758,-0.4449455,-149.0758
22.32032,1.481263,-0.4747607,-148.1263
22.34032,1.471175,-0.5043859,-147.1175
22.36032,1.460499,-0.5338094,-146.0499
22.38032,1.449239,-0.5630193,-144.9239
22.40032,1.437398,-0.5920041,-143.7398
22.42032,1.424983,-0.6207521,-142.4983
22.44032,1.411998,-0.6492518,-141.1998
22.46032,1.398449,-0.6774917,-139.8449
22.48032,1.384339,-0.7054607,-138.4339
22.50032,1.369676,-0.7331474,-136.9676
22.52032,1.354465,-0.760541,-135.4465
22.54033,1.338713,-0.7876303,-133.8713
22.56033,1.322425,-0.8144045,-132.2425
22.58033,1.305608,-0.840853,-130.5608
22.60033,1.288268,-0.8669651,-128.8268
22.62033,1.270414,-0.8927305,-127.0414
22.64033,1.252051,-0.9181387,-125.2051
22.66033,1.233188,-0.9431798,-123.3188
22.68033,1.213831,-0.9678435,-121.3831
22.70033,1.193988,-0.9921201,-119.3988
22.72033,1.173668,-1.016,-117.3668
22.74033,1.152879,-1.039473,-115.2879
22.76033,1.131628,-1.062531,-113.1628
22.78033,1.109925,-1.085163,-110.9925
22.80033,1.087778,-1.107362,-108.7778
22.82033,1.065195,-1.129118,-106.5195
22.84033,1.042187,-1.150422,-104.2187
22.86033,1.018762,-1.171265,-101.8762
22.88033,0.9949287,-1.19164,-99.49287
22.90033,0.9706979,-1.211539,-97.06979
22.92033,0.9460789,-1.230953,-94.60789
22.94033,0.9210814,-1.249875,-92.10814
22.96033,0.8957155,-1.268296,-89.57155
22.98034,0.8699912,-1.286211,-86.99912
23.00034,0.843919,-1.30361,-84.39191
23.02034,0.8175093,-1.320489,-81.75093
23.04034,0.7907725,-1.336839,-79.07725
23.06034,0.7637194,-1.352654,-76.37194
23.08034,0.7363608,-1.367929,-73.63609
23.10034,0.7087077,-1.382656,-70.87077
23.12034,0.6807712,-1.39683,-68.07712
23.14034,0.6525623,-1.410445,-65.25623
23.16034,0.6240923,-1.423497,-62.40923
23.18034,0.5953728,-1.435979,-59.53728
23.20034,0.5664151,-1.447886,-56.64151
23.22034,0.5372308,-1.459214,-53.72308
23.24034,0.5078316,-1.469959,-50.78316
23.26034,0.4782293,-1.480116,-47.82293
23.28034,0.4484357,-1.48968,-44.84357
23.30034,0.4184628,-1.498649,-41.84628
23.32034,0.3883224,-1.507018,-38.83224
23.34034,0.3580267,-1.514785,-35.80267
23.36034,0.3275878,-1.521945,-32.75878
23.38034,0.2970178,-1.528497,-29.70178
23.40034,0.2663291,-1.534437,-26.63291
23.42035,0.2355338,-1.539764,-23.55338
23.44035,0.2046444,-1.544474,-20.46444
23.46035,0.173673,-1.548567,-17.3673
23.48035,0.1426322,-1.552041,-14.26322
23.50035,0.1115343,-1.554893,-11.15343
23.52035,0.08039184,-1.557124,-8.039184
23.54035,0.0492172,-1.558732,-4.92172
23.56035,0.01802288,-1.559716,-1.802288
23.58035,-0.01317866,-1.560077,1.317866
23.60035,-0.04437492,-1.559813,4.437492
23.62035,-0.07555344,-1.558926,7.555344
23.64035,-0.1067017,-1.557415,10.67017
23.66035,-0.1378073,-1.555281,13.78073
23.68035,-0.1688578,-1.552524,16.88578
23.70035,-0.1998408,-1.549147,19.98408
